gen		id		dom		parent_id		variation_type		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		energy		parent_energy		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
3		80		0		59		survived		8.24658		4.88114		3		2		216		216		216		216		
3		77		0		17		survived		5.87503		2.36353		3		2		216		216		128		128		
3		112		0		41		mutate_weight(-0.2830584083005736)		3.67638		4.34347		3		3		216		216		125		129		
3		107		0		82		remove_node		2.4462		0.322663		3		3		108		110		108		110		
3		61		0		47		survived		0.320708		0.137251		3		2		216		216		72		72		
3		88		0		46		survived		0.201137		0.160996		3		2		106		106		106		106		
3		50		0		2		survived		0.179114		0.0746391		3		1		95		95		93		95		
3		49		0		4		survived		0.178698		0.0530666		3		1		72		216		72		216		
3		121		0		87		mutate_weight(-0.4398478523219296)		0.144033		0.137251		3		3		216		216		66		66		
3		71		0		36		survived		0.131604		1.44212		3		2		216		216		54		108		
3		93		0		91		mutate_function(absolute-to-neg_abs)		0.0604636		0.0530666		1		1		10000000.0		10000000.0		10000000.0		10000000.0		
3		122		0		-1		newly_generated		0.0530666		-10000000.0		0		10000000.0		10000000.0		10000000.0		10000000.0		10000000.0		
3		45		1		28		survived		7.40609		0.0530666		3		1		216		216		216		216		
3		81		1		41		survived		5.31068		4.34347		3		2		216		216		150		129		
3		41		1		17		survived		4.34347		2.36353		3		1		216		216		129		128		
3		114		1		17		remove_link		4.04473		2.36353		3		3		216		216		128		128		
3		36		1		16		survived		1.44212		0.0604636		3		1		216		216		108		216		
3		67		1		6		survived		0.649179		0.00756027		3		2		174		157		174		157		
3		90		1		49		survived		0.628182		0.178698		3		2		108		72		108		72		
3		29		1		-1		survived		0.144033		-10000000.0		3		10000000.0		216		10000000.0		66		10000000.0		
3		104		1		49		remove_link		0.0989046		0.178698		3		3		72		72		72		72		
3		97		1		68		mutate_function(absolute-to-neg_abs)		0.0604636		0.0530666		2		2		10000000.0		10000000.0		10000000.0		10000000.0		
3		94		2		11		mutate_function(neg_square-to-square)		6.78328		5.09888		3		3		216		216		216		216		
3		99		2		36		mutate_weight(0.9505084622427424)		1.20021		1.44212		3		3		216		216		108		108		
3		54		2		12		survived		0.546773		0.0604636		3		1		110		216		110		216		
3		19		2		-1		survived		0.38852		-10000000.0		3		10000000.0		108		10000000.0		108		10000000.0		
3		101		2		29		add_node		0.14483		0.144033		3		3		216		216		86		66		
3		87		2		29		survived		0.137251		0.144033		3		2		216		216		66		66		
3		105		2		2		mutate_weight(-0.48291813838813424)		0.122626		0.0746391		3		3		102		95		102		95		
3		60		2		-1		survived		0.0604636		-10000000.0		2		10000000.0		10000000.0		10000000.0		10000000.0		10000000.0		
3		91		2		-1		survived		0.0530666		-10000000.0		1		10000000.0		10000000.0		10000000.0		10000000.0		10000000.0		
3		116		3		61		add_node		1.04075		0.320708		3		3		216		216		108		72		
3		108		3		54		mutate_function(neg_abs-to-square)		0.468172		0.546773		3		3		110		110		110		110		
3		100		3		88		mutate_function(neg_abs-to-square)		0.160996		0.201137		3		3		106		106		106		106		
3		118		3		50		add_link		0.0894009		0.179114		3		3		96		95		95		93		
3		98		3		70		remove_node		0.0746391		0.0721411		3		3		95		95		94		94		
3		17		4		-1		survived		2.36353		-10000000.0		3		10000000.0		216		10000000.0		128		10000000.0		
3		46		4		19		survived		0.160996		0.38852		3		1		106		108		106		108		
3		2		4		-1		survived		0.0746391		-10000000.0		3		10000000.0		95		10000000.0		95		10000000.0		
3		70		4		50		survived		0.0721411		0.179114		3		2		95		95		94		93		
3		11		5		-1		survived		5.09888		-10000000.0		3		10000000.0		216		10000000.0		216		10000000.0		
3		82		5		2		survived		0.322663		0.0746391		3		2		110		95		110		95		
3		110		5		71		add_link		0.137251		0.131604		3		3		216		216		72		54		
3		102		5		60		mutate_function(neg_square-to-square)		0.0530666		0.0604636		2		2		10000000.0		10000000.0		10000000.0		10000000.0		
3		83		6		14		survived		0.281271		0.216809		3		2		133		129		133		129		
3		120		6		52		add_link		0.275018		0.253366		3		3		131		132		131		132		
3		117		6		14		add_link		0.218643		0.216809		3		3		117		129		117		129		
3		68		6		60		survived		0.0530666		0.0604636		2		1		10000000.0		10000000.0		10000000.0		10000000.0		
3		69		7		24		survived		1.46211		1.29025		3		2		216		216		191		204		
3		52		7		14		survived		0.253366		0.216809		3		1		132		129		132		129		
3		14		7		-1		survived		0.216809		-10000000.0		3		10000000.0		129		10000000.0		129		10000000.0		
3		95		7		83		mutate_function(absolute-to-sin)		0.0942279		0.281271		3		3		107		133		107		133		
3		92		8		81		remove_link		1.33903		5.31068		3		3		216		216		156		150		
3		109		8		19		remove_node		0.160996		0.38852		3		3		108		108		108		108		
3		119		9		69		mutate_weight(0.12106741611774796)		1.3585		1.46211		3		3		216		216		199		191		
3		115		12		46		mutate_weight(0.07063505267952552)		0.148068		0.160996		3		3		114		106		114		106		
3		96		13		90		remove_link		0.0758143		0.628182		3		3		108		108		108		108		
3		111		15		67		add_link		0.169195		0.649179		3		3		178		174		178		174		
3		106		36		77		mutate_function(sin-to-absolute)		0.0604636		5.87503		3		3		216		216		128		128		
3		113		52		45		mutate_function(sin-to-square)		0.0530666		7.40609		3		3		216		216		216		216		
3		103		53		80		mutate_function(sin-to-sqrt_abs)		0.0530666		8.24658		3		3		216		216		216		216		
