gen		id		dom		parent_id		variation_type		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		energy		parent_energy		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
14		234		0		161		survived		9.48467		9.36634		14		7		216		216		216		216		
14		456		0		352		remove_link		7.5682		7.46362		12		12		216		216		180		176		
14		352		0		319		survived		7.46362		7.27797		12		9		216		216		176		182		
14		420		0		336		survived		7.42503		7.35148		14		13		216		216		158		156		
14		336		0		260		survived		7.35148		6.79383		14		10		216		216		156		156		
14		407		0		373		survived		6.90193		6.59364		14		13		216		216		155		131		
14		413		0		353		survived		6.89474		6.35076		12		11		216		216		169		170		
14		343		0		321		survived		6.86085		6.30754		14		11		216		216		152		152		
14		373		0		346		survived		6.59364		6.30735		14		12		216		216		131		125		
14		376		0		310		survived		6.3616		6.34083		14		12		216		216		130		129		
14		310		0		301		survived		6.34083		6.27183		14		10		216		216		129		124		
14		386		0		368		survived		6.33291		6.27183		14		12		216		216		127		123		
14		346		0		301		survived		6.30735		6.27183		14		11		216		216		125		124		
14		368		0		275		survived		6.27183		6.27055		14		11		216		216		123		123		
14		451		0		411		remove_node		6.23455		6.07355		14		14		216		216		116		116		
14		443		0		362		add_link		5.06559		5.04236		14		14		216		216		114		114		
14		460		0		391		add_node		4.54576		3.73023		6		6		216		216		90		104		
14		442		0		378		add_link		3.84342		3.70775		4		4		66		66		66		66		
14		382		0		300		survived		1.04075		0.320708		14		12		216		216		50		50		
14		323		0		264		survived		0.255133		0.239145		14		10		216		216		44		36		
14		459		0		412		mutate_function(neg_sqrt_abs-to-neg_abs)		0.222424		0.134971		6		6		216		216		36		24		
14		437		0		432		add_link		0.163487		0.14829		1		1		216		216		50		50		
14		371		0		255		survived		0.156323		0.13682		14		12		204		204		44		44		
14		412		0		366		survived		0.134971		4.03903		6		5		216		216		24		108		
14		410		0		329		survived		0.11603		0.114835		14		13		204		204		36		36		
14		452		0		410		add_link		0.112971		0.11603		14		14		204		204		34		36		
14		401		0		-1		survived		0.108912		-10000000.0		2		10000000.0		215		10000000.0		215		10000000.0		
14		372		0		267		survived		0.102487		0.101146		14		12		204		204		28		28		
14		457		0		361		mutate_function(sin-to-sqrt_abs)		0.099803		0.00591303		14		14		180		180		24		24		
14		414		0		374		survived		0.0655684		0.0348105		12		11		216		216		22		22		
14		463		0		-1		newly_generated		0.0604636		-10000000.0		0		10000000.0		10000000.0		10000000.0		10000000.0		10000000.0		
14		458		1		343		remove_node		7.41308		6.86085		14		14		216		216		166		152		
14		411		1		303		survived		6.07355		5.93454		14		13		216		216		116		116		
14		362		1		208		survived		5.04236		6.30586		14		11		216		216		114		128		
14		318		1		277		survived		4.29412		1.73077		6		2		216		216		112		112		
14		366		1		318		survived		4.03903		4.29412		6		3		216		216		108		112		
14		378		1		339		survived		3.70775		3.34797		4		2		66		66		66		66		
14		450		1		382		mutate_function(sqrt_abs-to-square)		0.320708		1.04075		14		14		216		216		50		50		
14		436		1		371		remove_node		0.14965		0.156323		14		14		204		204		44		44		
14		432		1		-1		survived		0.14829		-10000000.0		1		10000000.0		216		10000000.0		50		10000000.0		
14		441		1		401		mutate_function(neg_square-to-absolute)		0.0604636		0.108912		2		2		215		215		215		215		
14		438		1		415		mutate_weight(0.06961005227365538)		0.0504753		0.0215875		14		14		184		180		51		48		
14		415		1		361		survived		0.0215875		0.00591303		14		13		180		180		48		24		
14		361		1		329		survived		0.00591303		0.114835		14		11		180		204		24		36		
14		462		2		386		add_node		6.24619		6.33291		14		14		216		216		125		127		
14		391		2		366		survived		3.73023		4.03903		6		4		216		216		104		108		
14		446		2		372		add_link		0.0536382		0.102487		14		14		204		204		32		28		
14		461		3		310		add_link		6.30586		6.34083		14		14		216		216		129		129		
14		433		3		414		mutate_weight(0.3181604028417909)		0.0163095		0.0655684		12		12		216		216		36		22		
14		447		4		323		remove_link		0.315111		0.255133		14		14		216		216		72		44		
14		453		5		366		mutate_weight(0.9102253726442974)		0.943412		4.03903		6		6		216		216		108		108		
14		449		10		413		add_node		0.66506		6.89474		12		12		216		216		210		169		
14		435		11		407		mutate_function(absolute-to-neg_square)		1.64453		6.90193		14		14		216		216		124		155		
14		439		11		318		add_node		0.0279261		4.29412		6		6		216		216		152		112		
14		444		13		346		remove_link		3.89548		6.30735		14		14		216		216		129		125		
14		434		14		376		remove_link		4.08889		6.3616		14		14		216		216		132		130		
14		448		33		234		remove_node		0.502276		9.48467		14		14		216		216		216		216		
14		440		40		336		mutate_function(sin-to-absolute)		0.0604636		7.35148		14		14		216		216		156		156		
14		454		41		368		remove_link		0.0244118		6.27183		14		14		216		216		152		123		
14		455		42		420		remove_node		0.0604636		7.42503		14		14		216		216		158		158		
14		445		42		373		remove_link		0.0244118		6.59364		14		14		216		216		152		131		
